Date,Ticker,URL,Snippit,Text,W/L?,%Change
2017-08-22,BPMC,http://markets.businessinsider.com/news/stocks/FDA-Approves-IRWD-s-Gout-Drug-It-s-A-Thumbs-Up-For-ALXN-In-EU-CRME-Crushed-1002273817,"FDA Approves IRWD's Gout Drug, It's A Thumbs Up For ALXN In EU, CRME Crushed","Blueprint Medicines Corp. (BPMC) will be presenting updated data from its ongoing phase 1 clinical trial evaluating BLU-554 in patients with advanced hepatocellular carcinoma on September 10, 2017 in Madrid, Spain and at the 11th International Liver Cancer Association (ILCA) Annual Conference on September 17, 2017 in Seoul, South Korea.

As of the most recent data cutoff date of August 18, 2017, 38 patients with FGFR4 pathway activation, as indicated by FGF19 overexpression, were evaluable for clinical activity, and an objective response rate of 16% was observed in this population, according to the Company.

The phase I study of BLU-554 in patients with hepatocellular carcinoma is expected to be completed in May 2019. (Data sourced from ClinicalTrials.gov).",W,24.78
2017-08-22,CRME,http://markets.businessinsider.com/news/stocks/FDA-Approves-IRWD-s-Gout-Drug-It-s-A-Thumbs-Up-For-ALXN-In-EU-CRME-Crushed-1002273817,"FDA Approves IRWD's Gout Drug, It's A Thumbs Up For ALXN In EU, CRME Crushed","Shares of Cardiome Pharma Corp. (CRME) (COM.TO) plunged more than 32% on Monday as the FDA is not satisfied with the data package proposed by the Company to support the resubmission of its Brinavess New Drug Application.

Brinavess is used to rapidly restore normal heart rhythm in adult patients (aged 18 years or over) who have recently started having atrial fibrillation.

In its most recent communication with the FDA, the Company proposed resubmission of the NDA based upon the original file and six years of accumulated safety data from sales of BRINAVESS in thirty-three countries, augmented by interim results from over 1,100 patients enrolled in the SPECTRUM study, a prospective post-authorization European Union safety study, along with pre-clinical data from subsequent studies the Company completed at the FDA's request.

Brinavess was approved in Europe in 2010. The drug is not approved in the U.S. yet. It was turned down by the U.S. regulatory agency in 2008.",L,-19.94
2017-08-22,IRWD,http://markets.businessinsider.com/news/stocks/FDA-Approves-IRWD-s-Gout-Drug-It-s-A-Thumbs-Up-For-ALXN-In-EU-CRME-Crushed-1002273817,"FDA Approves IRWD's Gout Drug, It's A Thumbs Up For ALXN In EU, CRME Crushed","The FDA has approved Ironwood Pharmaceuticals Inc.'s (IRWD) DUZALLO as a once-daily oral treatment for hyperuricemia in patients with uncontrolled gout.

DUZALLO is not recommended for the treatment of asymptomatic hyperuricemia. The drug is expected to be commercially available early in the fourth quarter of 2017.

Gout, the most common inflammatory arthritis in adults, is a highly symptomatic and painful form of inflammatory arthritis caused by hyperuricemia - high serum uric acid (sUA) levels in the blood.

DUZALLO becomes the second gout drug in Ironwood's product portfolio. Last April, the Company acquired the exclusive U.S. rights to gout drug ZURAMPIC from AstraZeneca plc (AZN).

ZURAMPIC was approved by the FDA in December 2015 to be used in combination with a xanthine oxidase inhibitor (XOI) for the treatment of hyperuricemia associated with gout. ZURAMPIC is not recommended for the treatment of asymptomatic hyperuricemia and should not be used as monotherapy.

ZURAMPIC U.S. net sales were $0.5 million in the second quarter of 2017.",L,2.25
2017-08-22,SYRS,http://markets.businessinsider.com/news/stocks/FDA-Approves-IRWD-s-Gout-Drug-It-s-A-Thumbs-Up-For-ALXN-In-EU-CRME-Crushed-1002273817,"FDA Approves IRWD's Gout Drug, It's A Thumbs Up For ALXN In EU, CRME Crushed","Syros Pharmaceuticals' (SYRS) drug candidate SY-1425 has been granted orphan drug designation by the FDA for the treatment of acute myeloid leukemia (AML).

SY-1425 is currently in a phase II clinical trial in genomically defined subsets of patients with AML and myelodysplastic syndrome (MDS). Initial clinical data from phase II trial of SY-1425 in acute myeloid leukemia and myelodysplastic syndrome are expected in the fourth quarter of 2017.",L,-0.19
2017-08-22,VTL,,"Vital Therapies, Inc. (NASDAQ:VTL) Trading Volume Significantly Lower","The Company initiated a Phase III clinical trial in severe acute alcoholic hepatitis (sAAH), referred to as VTL-308. VTL-308 is a randomized, open-label ",L,5.26
2017-08-22,SHPG,,"Shire: At 52-Week Low, Long-Term Opportunity Appears Significant","Shire's share price has been languishing near 52-week lows for a little while now.

Despite valid concerns about the prospect of intense competition in its important hematology franchise, the business remains attractive.

New assets in ophthalmology and oncology are generating strong results already, and additional assets look set to continue the trend.

Baxalta deal is also going well, and the potential exit from neuroscience should consolidate its reputation as the rare disease specialist at a time when orphan drug growth is expected to grow rapidly.

Combined with a highly cash-generative and healthy business, Shire looks very attractive for long-term investors right now. Shire’s* (SHPG) share price recently hit a 52-week low in both its London- and NASDAQ-listed shares. Yet, I continue to struggle to precisely see why this should be the case. Its H1 2017 results showed a company which was doing well across its franchises except neuroscience in which continued destocking in the second quarter of the year pushed it into negative growth (Data source: Q2 2017 Results):  Yet, nothing immediately jumped out as being justification for continued weakness in its share price. After all, excluding the effects of destocking, even neuroscience had seen growth.

As we will see, however, Shire is certainly facing intense competition in some of its core areas. Yet, its success in fresh R&D results, combined with current and potential corporate level changes, suggests Shire is being undervalued right now. For long-term investors, today's somewhat subdued share price seems an ideal opportunity to buy into an increasingly compelling growth story coming from the world’s global leader in rare diseases.

A Hematology Hiatus Coming?

First off, we need to reflect a little on one of the main drivers of Shire’s share price weakness. Chiefly, this has surrounded increasing potential competition in some of its core franchises. This is especially true in its hematology franchise. Picked up as part of its Baxalta acquisition in 2016, it is now the largest revenue generator in the company. Yet, investors are getting a little nervous about potential threats in this area.

The subject has been more thoroughly explored by HealthBlogger last month. Shire has, however, a leading market position in the hematology market. Its ADVATE and ADYNOVATE are approved for use in the treatment of hemophilia without inhibitor (that is, for those patients who have not developed Factor VIII inhibitors). Indeed, ADVATE is the top Factor VIII brand with proven efficacy in the market. Similarly, for those who have developed Factor VIII inhibitors, Shire markets FEIBA which is an anti-inhibitor coagulant or bypassing agent. For Shire, this latter area contributes about 23% of total hematology revenue with the former contributing the lion’s share of the rest (Data source: Q2 2017 Results): However, competition is building. Roche (OTCQX:RHHBY) has seen its emicizumab (ACE910) drug perform well against its primary and all its secondary endpoints in its Phase III trial. As it explained:

The primary endpoint showed a clinically meaningful and statistically significant reduction in treated bleeds of 87% (risk rate [RR]=0.13, p<0.0001) with emicizumab prophylaxis compared with on-demand (no prophylaxis; episodic use only) bypassing agents.
Although Shire and Roche are taking the battle of the treatments through the court, it is clear that should it reach the market (perhaps next year), it poses a sizeable threat to Feiba’s revenue. Shire’s CEO, Flemming Ornskov, argued that, despite reservations, ACE910 could result in hefty market share losses:

While we don't know for sure how much of our approximately $800 million in annual global sales of FEIBA is at risk, and this will most certainly be impacted by the potential approval timing, the final label and the future clinical and real-world data generated from patients, we do think that the market's current expectation for up to 50% share erosion after five years post-launch is reasonable. That said, we believe there will be no one-size-fits-all approach to treating these kinds of patients, and FEIBA will remain an important therapeutic option also in the future.
Roche is also in the process of releasing data on its Phase III trial pitching emicizumab into the hemophilia without inhibitors treatment. Naturally, should this readout be strong, this poses a threat to a far larger part of hematology revenue. Undoubtedly, as HealthBlogger highlighted:

The unmet need in this segment is much lower than in the inhibitor segment, because the factor VIII replacement therapy (i.e. ADVATE) is a high efficacious therapy for these patients, but if the drug will show a similar compelling profile also in this segment, it’s reasonable to assume that Shire will lose additional market share also in this therapeutic indication.
Roche is thus posing a looming and near-term threat to Shire’s strong position in the hematology market. Other competitors are also lining up to take a share of the spoils, however. BioMarin, for instance, has seen strong results from its Phase I/II trial of its BMN 270 gene therapy. Although it still needs to pass through the larger Phase III trial, some believe that BMN 270 could be on the market by 2019. This would undoubtedly put more pressure on Shire’s hematology revenue. With other pharma companies coming up with potential new drugs to take share from Shire’s already on-market drugs, investors are understandably a bit more aware of the potential frailty in its major revenue generator.

Nonetheless, Shire has not been standing still with its own pipeline in the hematology space. Its lanadelumab (SHP643) Phase III trial for heredity angioedema (NYSE:HAE) is showing early signs of strong promise in its primary and secondary endpoints. Shire may well be facing tougher competition in its core hemophilia market, yet its broader hematology franchise appears to be continuing its strong history of advances.

Lialda Laid Low?

Shire has also been facing a tough environment for its ulcerative colitis drug, LIALDA. The drug had become the star of its internal medicine franchise and contributed nearly 6% of total revenue in Q2 2017:

News that Zydus Cadila had been given approval by the FDA to release a generic of the drug, therefore, was hardly well received by investors. The arrival of the LIALDA generic was, as Shire’s CEO Flemming Ornskov noted, “a little earlier than [they] anticipated.”

As a result, this had driven down the revenue predictions for FY 2017 to between $14.3 billion and $14.6 billion (driven, as it explained, primarily by the generics arrival). Despite this, however, it remains the only generic on the market at present and as such Shire believes it can keep its market share fairly healthy. As Ornskov explained:

in a market with one generic competitor and, for the matter, even if there was a second, we think we can maintain a reasonable share of this market in the next few years.
Clearly, however, it will impact upon margins for the drug. What is more, it is hard to argue with Ornskov when he explained that “longer term, [maintaining market share] will become increasingly difficult.”

Although an unwelcome revenue shock, however, Shire remains well-placed in its internal medicine franchise. GATTEX, its drug for short bowel syndrome, saw its constant-currency revenue growth jump 70% in Q2 2017. With Shire directing its LIALDA sales teams to focus on GATTEX, we can expect to see continued strong growth in this drugs revenue contribution. Indeed, its performance should be strong enough to soften the blow coming from the revenue declines seen in the LIALDA business.

The threats to its hematological and LIALDA revenue are certainly something to watch, yet it is important to note that Shire has a great many opportunities facing it which investors have perhaps forgotten in the face of recent news flow.

Ophthalmology Opportunity

Ophthalmology is a new business area. It opened a unit back in May 2014 seeing an opportunity to do as it has done throughout its history: fill a research vacuum in rare and specialty diseases.

XIIDRA (picked up as part of their $160 million acquisition of SARcode in 2013) received approval in July 2016. It was the first drug to treat both the signs and symptoms of dry eye disease. This gives it the edge on the established market drug, RESTASIS, already generated strong revenue for Allergan (AGN). XIIDRA also has another benefit over RESTASIS: it works faster.

Unsurprisingly, therefore, XIIDRA has already shown good revenue momentum. As Jeffrey Poulton, Shire’s CFO, noted:

We continue to be pleased with the performance of XIIDRA since launch. XIIDRA contributed $57 million in sales during the quarter, as prescription demand increased 13% from Q1, with market share increasing to approximately 23% by the end of Q2.
Indeed, it has already built up its market share rapidly since it was launched (Data source: Q1 2017 Results Presentation): Yet, here is the thing, this is a huge market share despite the fact that XIIDRA has not yet gained access to a large part of the DED market. As Poulton added at Q1 2017:

Importantly, this very impressive [market share] gain has been primarily driven by our ability to command share in the commercial insurance market, where XIIDRA has broad coverage. In the commercial market alone, our share is, of course, much higher than 22%. As you may know, we do not have broad Medicare coverage yet. I remain optimistic that we will be able to improve access to the Medicare population, who accounts for more than 40% of the current dry eye disease market.
Adding later that:

We’re building this [XIIDRA] brand into a blockbuster like we did with VYVANSE, step-by-step, keeping in mind we have patents until 2029 and expect few potential competitive entrants before XIIDRA’s patent expiry.
What is more, Shire has good pipeline prospects for building a more broad-based ophthalmology franchise. As well as additional DED developments, it has good trial progress in glaucoma and infectious conjunctivitis (Source: Shire Ophthalmology Pipeline in July 2017):",L,1.81
2017-08-22,BYSI,,Beyondspring (BYSI) “Buy” Rating Reiterated by Maxim Group; The PT is Set to $52.0,"Beyondspring had 3 analyst reports since April 4, 2017 according to ... a Phase II/III clinical trial for the reduction of docetaxel chemotherapy-induced ",L,-4.0
2017-08-22,ARRY,, Array Biopharma (ARRY) Reaches $8.58 After 7.00% Down Move; Per Se Technologies (PSTI,"The Company's binimetinib and encorafenib are in Phase III trials in advanced cancer patients, including the COLUMBUS trial studying encorafenib in",W,15.41
2017-08-22,NVAX,,Novavax: The Case For Going Long,"Market confidence in Novavax evaporated in 2016 after the failure of an RSV vaccine trial in the elderly population; investors remain dubious about the prospects of the ongoing maternal trial.

Concerns over Novavax’s ability to finance itself to the end of the maternal vaccine trial without dilution have further dampened investor sentiment.

Evidence suggests the next RSV vaccine trial will not be a repetition of the 2016 failure, but will succeed in line with past Phase II trials.

With negativity depressing the share price, a buying opportunity has emerged.

Positive interim topline results in 2018, and other positive news from the pipeline, will move the share price upward over the next few quarters.

I'm like the man from Texas. You see, the man from Missouri always says, 'You've got to show me.' But the man from Texas says, 'You've got to put it in my hand.'"" —Jack London
Novavax (NASDAQ: NVAX) is a clinical-stage biotech company with an enviable pipeline, including a vaccine for respiratory syncytial virus (RSV), a disease that afflicts millions of people around the world. Novavax's maternal RSV vaccine candidate is in the Phase III clinical trial stage. Novavax's work toward a viable RSV vaccine won the backing of the Bill & Melinda Gates Foundation in 2015, including up to $89 million in grants to support the development and clinical trials of a maternal vaccine.

Novavax's story goes well beyond just one vaccine, with other prospective drugs in the pipeline, including vaccines for the Zika virus and Ebola, as well as a novel nanoparticle flu vaccine that utilizes the company's proprietary Matrix-M adjuvant.

This would all seem to add up to an exceptional story. Unfortunately, there is a very serious hitch: In September 2016, the Phase III clinical trial of Novavax's RSV vaccine for elderly patients, dubbed “Resolve”, laid an egg. The trial failed to meet both its primary and secondary endpoints. The market reacted as one would expect, with Novavax's share price taking a more than 83 percent dive overnight. Since then, the stock has slipped further and now trades around $1.00 per share. That is a far cry from the $8.34 per share posted the day the Resolve trial results were announced.",L,8.0
2017-08-22,ABEO,https://seekingalpha.com/article/4100961-abeona-therapeutics-string-pearls-strategy-numerous-catalysts-lot-upside, Abeona Therapeutics - String Of Pearls Strategy With Numerous Catalysts And A Lot Of Upside,"Abeona Therapeutics has a number of gene therapy projects in late stage clinical development that have the potential to be worth >$100/share. Regulatory approvals are anticipated in 2019.

My last report focused on ABO-102 for sanfilippo syndrome type A, which I believe may be worth $30 - $60/ share.  Recent clinical trial data continues to support that view.

This report focuses on EB-101, a gene therapy for Epidermolysis Bullosa, a rare skin disorder that inflicts terrible levels of morbidity and mortality.

If successfully commercialized, EB-101 could easily generate cashflows with NPV > $60/ share also.  I expect a small phase III confirmatory study to commence in 1Q18.

Some of New York's smartest healthcare investors joined the register in 4Q16 and newsflow continues to surprise on the upside.  There are multiple catalysts in the next 12 months.

Please Note that this article contains a graphic image of an epidermolysis bullosa patient.

Abeona - a ""String of Pearls"" Strategy with each Pearl Potentially Worth >$30/ share in NPV

Abeona (ABEO) is a small cap biotech company that I have written about in the past (see Abeona: Preparing For Liftoff - The Next AveXis?). In my opinion, this stock has the potential to be >$100/ share in 24-36 months, driven by the commercialization of five gene therapy products for rare diseases that currently have no available treatment options.

My last report, published in February, provided a detailed analysis of the company's initial gene therapy product, ABO-102, which is in clinical trials for San Filippo Syndrome Type A. This company uses an identical AAV9 vector to that employed by AveXis (AVXS) for their SMA gene therapy product. Initial data from the first six patients is extremely encouraging demonstrating a dose response in biomarkers (such as urinary GAG and CSF GAG) and suggestive evidence that the patients are experiencing a neurocognitive benefit. In fact, the clinical trial data presented during the past six months on this product really couldn't have been any better. You can read about this product in my initial report and see the initial clinical trial data in the company presentation. Without knowing pricing strategy or the outlook for reimbursement in my last report I suggested that future cash flows from this product alone likely have an NPV of $1.5bn - $3bn, equivalent to $30 - $60/share.",W,27.39
2017-08-22,CYTK,https://www.thepharmaletter.com/article/handwriting-on-the-wall-suggests-progress-in-als-may-be-imminent-says-cytokinetics-ceo," 'Writing on the wall' suggests progress in ALS may be imminent, says Cytokinetics CEO","San Franciscan firm Cytokinetics (Nasdaq: CYTK) is pursuing an unusual angle to therapeutic discovery, starting from an understanding of the biology of muscles in order to explore treatment options in different disease areas.

This approach has seen the company develop a diverse pipeline of candidates, in heart failure, in spinal muscular atrophy (SMA) and in amyotrophic lateral sclerosis (ALS), where lead candidate tirasemtiv is due to read out at Phase III later this year.

Launched 20 years ago, chief executive Robert Blum was with the firm from the start, leading in R&D and ultimately taking the tiller a few years after they went public in 2004.

Commenting on the company’s philosophy, Mr Blum points to: ""A pipeline that builds on one another, in terms of economies in drug discovery and synergies in drug development activities.""

Amgen collaboration in heart failure

As an example, he cites the company’s long-standing collaboration with fellow Californian biotech Amgen (Nasdaq: AMGN), which he says has enabled investment in longer shots such as tirasemtiv.

""[Omecamtiv mecarbil] could ultimately be our most valuable program, and that has afforded us some advantages.""

""That's how we can make the commitment, take the risk, on tirasemtiv. Because we have partnered in other programs, most importantly omecamtiv mecarbil, with Amgen.”

“That could ultimately be our most valuable program, and that has afforded us some advantages. This candidate addresses a very large unmet need - high-risk heart failure patients who are recently hospitalized and therefore at high risk of death or readmission.”

“Heart failure is the largest cardiovascular market that is not well served by existing therapies. It's the number one reason why people over the age of 65 are hospitalized and the single largest line item in the pharmacotherapy budget for Medicare.”

Through its collaborations, Cytokinetics has been able to raise primarily non-diutive capital of over $500 million.

The economic potential in one program feeds into the rest of the company’s portfolio.

Mr Blum says: “As the drug went into Phase III it triggered milestone payments that enabled us to co-invest with Amgen to buy up our royalty economics.”

“We then sold a piece of those to generate additional capital, that we could invest in tirasemtiv.”

“I think this is most possible when you can organically build a pipeline by being the leader in one slice of biology. That affords these kinds of opportunities.""

Astellas collaboration in ALS

As well as Amgen, Cytokinetics is partnered with Japan’s Astellas Pharma (TYO: 4503), this time to develop treatments in neuromuscular indications.

While traditional approaches to ALS, or Lou Gehrig’s disease, have sought to combat the condition from the perspective of nerve decay, Cytokinetics is looking at the disease through the prism of muscle biology, “remaining agnostic as to why the nerves may be degenerating.”

Mr Blum says: “We do know that the muscles are ultimately where the action is in the disease. Patients who live with ALS suffer a ruthless decline of muscle function, and typically die within three to four years, of respiratory failure and pneumonia.""

Cytokinetics believes its compound will be able to increase muscle force, empower and delay the time to muscle weakness and fatigue.

Recognizing the high burden of the disease and the high level of unmet need In ALS, Mr Blum says: “We knew that that could provide a very meaningful new opportunity to address the disease in ways unlike any other.""

The deal with Astellas was synergistic, as both companies are operating in the same research space. Mr Blum saw an advantage to combining their programs, as the company is: “making a major commitment to muscle biology, and employing different approaches that we thought to be quite complementary to ours.""

Cytokinetics has sold to Astellas an option on tirasemtiv, which would provide rights to co-develop and co-commercialize the drug outside of North America and Europe, where the American firm retains exclusivity.

Mr Blum says data from a large Phase III trial into the candidate will be presented at the annual International Symposium on ALS/MND, in Boston, in December.

“This is designed to confirm and extend findings from our earlier studies.”

""If the data are positive, we as a company are ready for regulatory filings in the US and Europe by mid-2018 to support our commercial activities. We're intending to commercialize this drug candidate ourselves in North America and Europe.""

Positive regulatory environment for ALS

Of particular interest in this therapeutic area is the recent approval by the US Food and Drug Administration of Radicava (edaravone), the first new drug in ALS for over two decades.

""The handwriting on the wall suggests that the division of neurology is accelerating review and approval of certain drugs for high unmet need.”

Unusually, the positive decision was the result of the FDA calling on the drugmaker, Japan’s Mitsubishi Tanabe Pharma (TYO: 4508), to file for marketing authorization.

Asked whether this suggests a more positive approach toward expediting therapies, including for ALS, Mr Blum says: ""Yes, I think it probably does. The handwriting on the wall suggests that the division of neurology is accelerating review and approval of certain drugs for high unmet need.”

""What was noteworthy about the approval was that the trials seemed to be conflicting in terms of efficacy. I think the FDA was compelled by the fact that the drug appears to be safe, and they approved the drug subject to post-marketing conditions.""

""It's an important advance for the field, to be sure, but I think it will be interesting to see how it will be commercialized, and what the uptake will be.""

Under the stewardship of new FDA Commissioner Scott Gottlieb, the FDA appears to be taking a more proactive approach, including hiring more staff, to bring innovative therapies to patients expeditiously.

Asked about progress at the FDA, Mr Blum says: ""From what I can see, things are moving forward very constructively. I think there's an opportunity for patients, caregivers, regulatory authorities, industry sponsors and everybody to align more on innovation, and create opportunities for new medicines that are truly innovative, to move forward swiftly.""
""I think the changes at the FDA underscore their commitment to the original intent of biopharmaceutical innovation, and that's the most encouraging sign coming out of Washington.""",L,4.42
2017-08-22,INCY,http://marketrealist.com/2017/08/incyte-had-these-key-collaborations-and-developments-in-2q17/, Incyte Had These Key Collaborations and Developments in 2Q17,"Incyte (INCY) distributes its key drug, Jakafi, through its own network of specialty pharmacy providers and wholesalers in US markets. The company has a well-established distribution network for US markets. But for outside of US markets, Incyte has entered into a collaborative agreement with Novartis (NVS) for the development and commercialization of Jakafi. Novartis sells Jakafi as Jakavi, and Incyte receives royalties on the total sales of Jakavi from Novartis.",L,2.6
2017-08-22,PRTO,,"Proteon Therapeutics, Inc. (NASDAQ:PRTO) Files An 8-K Entry into a Material Definitive Agreement",The Company has completed Phase II trial of vonapanitase in patients undergoing creation of an arteriovenous fistula (AVF). The Company initiated,L,0.0
2017-08-22,NVS,, Novartis: Dividend Aristocrat But Pressure From Generics And Drug Trial Failures May Overwhelm,"The company faces pressure in the US market, but that is countered by growth in Europe. A couple of Phase III trial failures put strain on drug pipeline.",L,1.09
2017-08-22,BLRX,,BioLineRx Moves a Regulatory Submission for BL-8040 Trial,"BioLineRx Ltd (BLRX - Free Report) announced a regulatory submission for commencement of a phase III study, evaluating the lead pipeline",L,-3.51
2017-08-22,BLRX,,BioLineRx Moves a Regulatory Submission for BL-8040 Trial,"BioLineRx LtdBLRX announced a regulatory submission for commencement of a phase III study, evaluating the lead pipeline candidate, BL-8040 (a",L,-3.51
2017-08-22,PVCT,,Here's What We're Watching Out For At Provectus Biopharmaceuticals Inc (OTCMKTS:PVCT),"It's in a phase III trial right now and, as we touched on last time we took a look at this one, it's on this phase III trial that the majority of Provectus'",L,0.0
2017-08-23,NSPR,,"RARE Disappoints, NSPR Put On Notice, PMD Launches Synthetic Cannabinoids Test",The phase III trial of Ace-ER did not achieve its primary endpoint of demonstrating a statistically significant difference in the upper extremity muscle,L,-2.7
2017-08-23,OTIC,,Otonomy (OTIC): Reiterating Outperform Ahead Of Catalysts - Cowen,"Cowen analyst, Ken Cacciatore, reiterated his Outperform rating on shares of Otonomy (NASDAQ: OTIC) ahead of two Phase III trial readouts during",W,11.47
2017-08-28,NVS,,Novartis Phase III CANTOS study demonstrates that targeting inflammation with ACZ885 reduces,"BASEL, Switzerland I August 27, 2017 I Novartis today revealed primary data from CANTOS, a Phase III study evaluating quarterly injections of",L,1.66
2017-08-21,CELG,https://www.biocentury.com/bc-extra/clinical-news/2017-10-19/celgene-halts-phase-iii-trial-mongersen-crohns,,Celgene Corp. (NASDAQ:CELG) sank $7.41 to $128.55 in after-hours trading Thursday after it said it will discontinue a Phase III trial of mongersen (GED-0301) to treat Crohn’s disease. The company said it will wait to receive full data from a Phase II trial of mongersen in ulcerative colitis (UC) before determining next steps,L,3.24
2017-08-21,JAZZ,http://breakingfinancenews.com/investing/jazz-pharmaceuticals-plc-ordinary-shares-nasdaqjazz-price-target-dropped-to-150-00-issued-a-ratings-update-earlier-today-by-mizuho/291915/,,,L,3.05
2017-08-21,BMY,https://www.mesotheliomahelp.org/2017/08/results-opdivo-trial-may-help-mesothelioma-oncologists-identify-patients-will-benefit-drug/,,"In April, MesotheliomaHelp reported on the findings of a phase I clinical trial showing that the five-year survival rate for some lung cancer patients treated with Opdivo (nivolumab), an immunotherapy treatment, was “much higher” than historical data. Now, researchers report that results from a phase III clinical trial may help oncologists determine those lung cancer patients, and possibly, mesothelioma patients, who will benefit from the immuno-oncology drug.

Opdivo, developed by Bristol-Myers Squibb, works by blocking the PD-L1 protein and activating the immune system, leading it to attack and kill cancer cells. According to a June 21 press release from The Ohio State University Comprehensive Cancer Center, a team of researchers led by David Carbone, MD, PhD, of The Ohio State University Comprehensive Cancer – Arthur G. James Cancer Hospital and Richard J. Solove Research Institute, found that although the trial did not improve progression-free survival when compared with chemotherapy in the overall population, those patients with a high expression of PD-L1 did benefit.

“The good news is that we discovered that a subset of patients who had both high tumor mutation burden and high PDL-1 positive status did experience a significant benefit from immunotherapy,” says Carbone.

Specifically, the researchers report that patients who had “both high tumor mutation burden and high PDL-1 positive status” realized a 75 percent response rate compared to just 16 percent response rate with low mutation burden and low PDL-1. However, the response rates for chemotherapy treatment in these same subsets were nearly the same leading the researchers to conclude that the PDL-1 markers “were selective for immunotherapy.”

Mesothelioma, a rare, asbestos-related cancer of the lining of the lungs, abdomen or heart, is highly aggressive and is resistant to many cancer treatments. The prognosis for mesothelioma patients is usually grim: the average survival time varies from 4 – 18 months after diagnosis. For the close to 3,000 Americans diagnosed with the disease each year, personalized care may bring a breakthrough treatment not previously considered by their physician.

The benefits of personalized care for mesothelioma patients have been proven where researchers have identified genetic biomarkers that reflect the aggressiveness of mesothelioma as well as markers that can assess the effectiveness of a particular treatment.

Opdivo is currently in a phase III clinical trial in the UK for mesothelioma patients. Known as The CheckpOiNt Blockade For Inhibition of Relapsed Mesothelioma, or CONIFRM, the trial has a goal of ‘exploiting the potential of immunotherapy.’

Keytruda, which gained popularity after saving former President Jimmy Carter’s life after sending his melanoma into remission, is also a PD-L1 inhibitor. Both immunotherapy drugs have shown in studies to be effective in fighting pleural mesothelioma. Keytruda is, perhaps, more well known due to eight-year mesothelioma survivor Mavis Nye of England, who went into remission after a two-year clinical trial of the drug.

“This study is an important step toward understanding the impact of tumor mutation burden and PDL-1 in immunotherapy response. This data shows we should evaluate these two factors independently to most accurately define who will benefit from immunotherapy,” says Carbone.

See the full results of the study in the June 22 issue of the New England Journal of Medicine.",L,3.99
